city,position,salary_raw,skills,experience_raw,education_raw,job_type,headcount,company_address,updated_date,salary_avg,salary_outlier_flag,education_clean,experience_years,company_id
北京,机器人控制算法工程师,3-6万·14薪,"['机器人算法', '运动控制算法']",经验不限,本科,全职,1,北京·海淀·海淀街道,2024/11/1,45000.0,False,本科,,26666
北京,AI大模型训练专家(A142920),8-10万,"['框架', '微调', '训练']",10年以上,硕士,全职,1,北京·石景山·苹果园,2025/3/5,90000.0,True,硕士,,26737
北京,大模型特别研究助理（博士后）,1.6-3万·13薪,"['Xgboost', '舆情监控', '自动问答', '模型训练、优化、部署', 'C++', 'Python', 'Java', '搜索引擎']",经验不限,博士,全职,1,北京·朝阳·奥运村,2025/3/28,23000.0,False,博士,,26771
北京,大模型高级技术专家,12-16万·13薪,,3-5年,硕士,全职,1,北京·海淀,2025/3/5,140000.0,True,硕士,4.0,26430
北京,软件售前技术支持,1.3-2万,"['软件产品', '云服务产品']",5-10年,本科,全职,3,北京·海淀·三里屯,2024/6/14,16500.0,False,本科,7.5,26772
北京,区域营销总监,1.2-2.4万,['行业经验'],5-10年,本科,全职,1,北京·海淀·上地,2025/3/13,18000.0,False,本科,7.5,26504
北京,大模型应用算法专家,面议,,3-5年,本科,全职,1,北京,2025/4/1,,False,本科,4.0,26754
北京,高级应用算法工程师（产业AI方向）,2-4万·14薪,"['机器视觉', 'OpenCV', 'HALCON', 'PyTorch', 'Python', 'C++', 'C#', '图像算法', 'TensorRT', 'CV算法']",3-5年,硕士,全职,1,北京·海淀·上地,2025/3/26,30000.0,False,硕士,4.0,26738
北京,机器视觉算法工程师,2-4万·13薪,"['Halcon', '缺陷检测', '图像处理', '检测算法', '图像算法', 'C/C++', 'C++']",3-5年,本科,全职,2,北京·丰台·右安门,2025/3/19,30000.0,False,本科,4.0,26773
北京,电机控制算法工程师,2-3万·13薪,"['控制算法', 'MATLAB', 'C语言', 'STM32', 'DSP28335', 'FPGA', 'Simulink', 'TI']",1-3年,本科,全职,1,北京·昌平·城北,2025/3/15,25000.0,False,本科,2.0,26710
北京,薪酬绩效主管,1-2万,['薪酬核算'],5-10年,本科,全职,1,北京·朝阳,2025/2/20,15000.0,False,本科,7.5,26453
北京,高级AI工程师主管（LLaMA模型）,2.7-4万,,5-10年,硕士,全职,1,北京·朝阳·呼家楼,2024/10/11,33500.0,False,硕士,7.5,26774
北京,机械研发工程师,1-1.5万·13薪,"['非标设备', '人工智能产品', 'SolidWorks', 'ANSYS', '设计', '结构设计', '装配工艺', 'AutoCAD', '注塑工艺', '钣金工艺']",1-3年,本科,全职,1,北京·海淀·清河,2025/3/13,12500.0,False,本科,2.0,26518
北京,算法工程师,2.5-4万·14薪,"['图像算法', '语音识别']",经验不限,本科,全职,1,北京·朝阳·酒仙桥,2025/3/21,32500.0,False,本科,,26775
北京,Agentic AI 应用研究员 （城市不限）,2-3万,,1-3年,硕士,全职,1,北京·朝阳·酒仙桥,2025/3/18,25000.0,False,硕士,2.0,26776
北京,图像算法工程师,1.5-2.5万,['图像处理'],3-5年,本科,全职,1,北京·丰台·看丹,2025/3/7,20000.0,False,本科,4.0,26777
北京,RAG研发工程师,2.5-3.5万·13薪,,3-5年,本科,全职,1,北京·海淀·清华园,2025/4/1,30000.0,False,本科,4.0,26699
北京,c/c++软件开发工程师,6000-12000元·14薪,"['3D激光', 'C++', 'Linux', '深度学习', 'C语言', 'OpenCV']",3-5年,本科,全职,2,北京·顺义,2025/3/3,9000.0,False,本科,4.0,26706
北京,大模型算法研究员,面议,"['多模态算法', '大模型算法', 'AGENT系统开发', 'LLM']",经验不限,博士,全职,2,北京·海淀,2025/2/13,,False,博士,,26778
北京,新媒体运营助理,8000-12000元,"['教育类', '短视频平台', '图文平台']",1-3年,本科,全职,1,北京·大兴·荣华街道,2025/4/1,10000.0,False,本科,2.0,26779
北京,大模型应用研究工程师,2-4万,,3-5年,本科,全职,2,北京·朝阳·亚运村,2025/3/14,30000.0,False,本科,4.0,26780
北京,机器人运动控制工程师,2.5-4.5万,"['运动控制算法', 'C/C++', '工业机器人', '人形机器人']",3-5年,本科,全职,1,北京·海淀,2024/12/16,35000.0,False,本科,4.0,26584
北京,大模型高级工程师,2.5-3.5万·14薪,"['机器学习', '图像算法']",3-5年,博士,全职,1,北京·海淀·东升,2024/11/12,30000.0,False,博士,4.0,26486
北京,ai大模型算法工程师,2-3万,['大模型算法'],3-5年,硕士,全职,1,北京·海淀·学院路,2025/3/17,25000.0,False,硕士,4.0,26781
北京,客服经理,1-2万,"['售前客服', '售后客服', '现场客服']",5-10年,本科,全职,5,北京·朝阳·高碑店,2024/7/23,15000.0,False,本科,7.5,26453
北京,算法工程师,1-1.8万·13薪,"['深度学习', '机器学习', '大模型算法']",经验不限,硕士,全职,1,北京·海淀·八里庄,2025/3/28,14000.0,False,硕士,,26782
北京,大模型算法工程师,2.5-3.5万,"['大模型算法', '语音识别', '深度学习', 'Transformer', 'TensorFlow', 'Python']",5-10年,硕士,全职,1,北京·昌平,2024/12/10,30000.0,False,硕士,7.5,26639
北京,开发工程师,1.5-2万,"['架构开发', 'Java', 'C']",5-10年,本科,全职,1,北京·海淀·羊坊店,2025/2/18,17500.0,False,本科,7.5,26783
北京,fpga工程师,2-3.5万·13薪,['Verilog HDL'],3-5年,本科,全职,1,北京·昌平·回龙观,2025/3/10,27500.0,False,本科,4.0,26784
北京,资深大模型研发工程师,2.5-3.5万,"['机器学习', '深度学习', '图像算法']",5-10年,硕士,全职,1,北京·丰台·看丹,2025/3/26,30000.0,False,硕士,7.5,26785
北京,FPGA开发工程师,2-2.5万·14薪,"['Verilog', '嵌入式技术', '网络协议', '音视频编解码', 'Linux', '嵌入式硬件开发']",3-5年,本科,全职,2,北京·海淀,2024/12/4,22500.0,False,本科,4.0,26743
北京,AI算法工程师-数字人方向,面议,,经验不限,本科,全职,1,北京,2025/4/1,,False,本科,,26754
北京,单片机硬件工程师,1.5-2万,"['单片机', 'STM32', '物联网', '嵌入式硬件开发', '单片机硬件开发', 'ARM开发', '元器件选型', '模拟电路']",5-10年,本科,全职,1,北京·朝阳·崔各庄,2025/2/10,17500.0,False,本科,7.5,26688
北京,AI大模型算法——建大模型应用项目,2-4万,"['大模型算法', '多模态算法', 'GPT']",3-5年,本科,全职,5,北京·西城·金融街,2024/12/6,30000.0,False,本科,4.0,26786
北京,算法工程师,面议,,5-10年,本科,全职,1,北京·东城·北新桥,2025/2/25,,False,本科,7.5,26787
北京,图像/视频算法工程师,1.1-2万,"['图形图像处理', '音视频开发', 'C++', 'Python', '数据结构', '视觉图像算法', '深度学习算法', '音视频编解码']",1-3年,硕士,全职,5,北京·海淀·西三旗,2025/1/17,15500.0,False,硕士,2.0,26788
北京,高级AI算法工程师,1.2-2.4万,"['多模态算法', '大模型算法', 'GPT']",3-5年,本科,全职,10,北京·西城·金融街,2024/12/6,18000.0,False,本科,4.0,26786
北京,AI技术专家,2.5-5万,,3-5年,本科,全职,1,北京·丰台·丰台街道,2025/2/21,37500.0,False,本科,4.0,26425
北京,AI编译器工程师1,3-6万,"['C++', '算子开发', 'AI编译器', '异构编程']",3-5年,硕士,全职,99,北京·海淀·海淀街道,2024/5/29,45000.0,False,硕士,4.0,26789
北京,计算机视觉算法工程师r,1.3-2.5万,"['PyTorch', 'TensorFlow', 'Python', 'C++']",1-3年,本科,全职,24,北京·海淀·青龙桥,2025/3/13,19000.0,False,本科,2.0,26466
北京,大模型开发工程师,1.2-2.4万,"['TensorFlow', 'Python']",1-3年,本科,全职,1,北京·西城·德胜,2025/2/25,18000.0,False,本科,2.0,26790
北京,高级AI算法专家2089,2.6-4万,['深度学习'],5-10年,硕士,全职,2,北京·昌平·沙河,2024/7/5,33000.0,False,硕士,7.5,26791
北京,AI算法,1.3-1.5万·14薪,"['Python', 'Docker', 'linux', 'CHATGPT']",3-5年,本科,全职,3,北京·朝阳·朝外,2025/3/27,14000.0,False,本科,4.0,26443
北京,机器人嵌入式工程师,1.5-2.5万,['STM32'],5-10年,本科,全职,1,北京·朝阳·大屯,2025/1/14,20000.0,False,本科,7.5,26792
北京,资深运维开发工程师,1.6-3万,"['系统运维', '服务器运维', '云运维', 'Python', 'GoLang']",5-10年,本科,全职,1,北京·海淀·上地,2025/3/19,23000.0,False,本科,7.5,26554
北京,机器学习算法工程师,2.5-3.5万,['图像算法'],1-3年,硕士,全职,1,北京·海淀·学院路,2025/3/12,30000.0,False,硕士,2.0,26793
北京,通信AI算法工程师,1.5-3万,"['通信', 'AI']",经验不限,硕士,全职,1,北京·朝阳,2025/3/3,22500.0,False,硕士,,26761
北京,算力支持工程师,2-2.5万,,3-5年,本科,全职,1,北京·朝阳,2025/1/6,22500.0,False,本科,4.0,26794
北京,ios移动开发工程师remote,2-3万,"['前端开发', '游戏开发', 'HarmonyOS开发', 'TCP/IP', 'MVC', 'AFNetWorking', 'Core animation', 'Core Data', 'Cocos']",5-10年,本科,全职,1,北京·海淀·上地,2025/4/1,25000.0,False,本科,7.5,26795
北京,Robotic Software Development Engineer,2-4万·14薪,,经验不限,本科,全职,1,北京·海淀·海淀街道,2024/11/1,30000.0,False,本科,,26666
北京,大模型算法工程师,2-3.5万,"['NLP', 'PyTorch', 'TRANSFORMERS', 'CNN']",1-3年,硕士,全职,2,北京·海淀·花园路,2025/4/1,27500.0,False,硕士,2.0,26814
北京,AI算法领军级研发工程师,9-10万,"['机器学习', '深度学习', '图像算法', 'Transformer']",3-5年,硕士,全职,1,北京·海淀·甘家口,2024/10/18,95000.0,True,硕士,4.0,26485
北京,软件实施工程师,7000-10000元,,1-3年,本科,全职,4,北京·丰台·丰台街道,2025/3/21,8500.0,False,本科,2.0,26425
北京,运营总监,1.5-2.5万·13薪,,5-10年,本科,全职,1,北京·海淀·上地,2025/3/24,20000.0,False,本科,7.5,26672
北京,新能源功率预测算法工程师,2-4万·14薪,"['风电', '功率预测', '现货交易', '深度学习', '机器学习', 'LSTM', 'Transformer']",经验不限,硕士,全职,1,北京·海淀·上地,2024/12/17,30000.0,False,硕士,,26797
北京,弱电智能化工程师（出差频繁）,8000-9000元,,1-3年,大专,全职,2,北京·大兴·观音寺,2024/8/30,8500.0,False,大专,2.0,26798
北京,CAE智能技术与软件研发,1.5-2.5万,,经验不限,硕士,全职,1,北京·海淀,2025/3/14,20000.0,False,硕士,,26799
北京,AI算法工程师,2.5-4.5万·16薪,"['TensorFlow', 'PyTorch', 'Keras', 'Shell', 'Python', 'GBDT', 'Xgboost']",5-10年,本科,全职,1,北京·朝阳·东湖,2025/3/24,35000.0,False,本科,7.5,26800
北京,算法Python,1.5-2.2万·14薪,"['大模型算法', '深度学习', '机器学习', 'Python', '自然语言处理', '知识图谱', 'GPT']",经验不限,本科,全职,7,北京·朝阳·朝外,2025/3/12,18500.0,False,本科,,26509
北京,AI全液冷智算一体机产品总监,2-3万,"['硬件产品', 'AI产品', '商业化产品', 'GPU服务器产品经验', 'GPU硬件产品']",5-10年,硕士,全职,1,北京·海淀·上地,2025/3/15,25000.0,False,硕士,7.5,26650
北京,算法研发（AI大模型）,2.4-3.5万,"['深度学习', '机器学习', '图像算法', 'PyTorch', 'OpenCV', 'C++', 'Python', 'TensorRT']",3-5年,硕士,全职,1,北京·海淀·中关村,2024/12/4,29500.0,False,硕士,4.0,26770
北京,ROS工程师,1.5-2万,"['机器人算法', '路径规划', '导航定位', 'C/C++', '人形机器人', '移动机器人', 'PyTorch']",5-10年,本科,全职,1,北京·朝阳·大屯,2025/1/14,17500.0,False,本科,7.5,26792
北京,商务专员,8000-14000元,"['商务合作', '投标竞标', '渠道合作', '面销/陌拜', '企业客户', '政府客户', '院校客户']",经验不限,本科,全职,1,北京·海淀·北下关,2024/6/6,11000.0,False,本科,,26739
北京,算法工程师（初级、应届生优先）,1-1.5万,,经验不限,硕士,全职,2,北京·朝阳·麦子店,2024/7/2,12500.0,False,硕士,,26697
北京,销售经理（工业智能机器人）,5000-10000元,"['人工智能', '网络销售', '电销', '全国', '机械', '电气']",经验不限,本科,全职,5,北京·海淀·清河,2024/12/9,7500.0,False,本科,,26732
北京,ros软件开发工程师,2-4万,['C++'],1-3年,本科,全职,1,北京·海淀,2025/3/5,30000.0,False,本科,2.0,26501
北京,ai算法工程师（实习生）,200-400元/天,,无经验,硕士,实习,1,北京·海淀·花园路,2025/3/25,6525.0,False,硕士,0.0,26693
北京,高级游戏算法工程师,2.5-4.5万,"['机器学习', '深度学习', '强化学习 ']",5-10年,本科,全职,1,北京·朝阳·大屯,2025/2/26,35000.0,False,本科,7.5,26473
北京,大客户经理（特殊教育）,8000-10000元,"['物联网', '人工智能', '硬件行业', '面销', '企业客户', '政府机构', '全国']",1-3年,大专,全职,5,北京·海淀·北下关,2024/7/15,9000.0,False,大专,2.0,26722
北京,算法工程师（北京）,2-3万·15薪,,1-3年,硕士,全职,1,北京·海淀·海淀街道,2025/2/18,25000.0,False,硕士,2.0,26801
北京,机器人产品总监(待招）,3.5-6.5万,,5-10年,本科,全职,1,北京·海淀·中关村,2024/8/23,50000.0,False,本科,7.5,26561
北京,产品经理/总监,2.5-5万,['硬件产品'],10年以上,本科,全职,1,北京·丰台·看丹,2024/12/26,37500.0,False,本科,,26701
北京,嵌入式软件工程师,1.5-2.5万,"['嵌入式软件开发', 'C语言', 'FreeRTOS', '232', '485', 'STM32单片机']",3-5年,本科,全职,1,北京·海淀·上地,2025/3/8,20000.0,False,本科,4.0,26672
北京,AI算法测评高级工程师,2-3万,"['语音识别', '多模态算法', 'Python', 'Java']",3-5年,本科,全职,1,北京·海淀·甘家口,2024/10/18,25000.0,False,本科,4.0,26485
北京,优化工程师,2-2.5万,"['性能调优', '环境部署', '性能优化', '并行计算']",3-5年,本科,全职,1,北京·海淀·上地,2025/2/20,22500.0,False,本科,4.0,26802
北京,美团金融服务-数据智能组-AI工程研发工程师,面议,,1-3年,本科,全职,3,北京,2025/4/1,,False,本科,2.0,26754
北京,区域销售经理,7000-14000元,"['人工智能', '教育培训', '院校客户', '政府客户', '大客户（KA）', '华东区']",5-10年,大专,全职,1,北京·朝阳·亚运村,2025/3/18,10500.0,False,大专,7.5,26660
北京,机械工艺工程师,1.1-1.5万·14薪,"['机械工艺设计', '装配工艺', '智能制造', '机电行业']",1-3年,本科,全职,1,北京·石景山·古城,2025/3/10,13000.0,False,本科,2.0,26417
北京,图像算法工程师,2.5-3.5万,['安检机图像处理算法'],5-10年,本科,全职,1,北京·朝阳·朝外,2025/3/29,30000.0,False,本科,7.5,26803
北京,大模型应用算法工程师,2-3万,,3-5年,本科,全职,1,北京·朝阳·东湖,2025/2/24,25000.0,False,本科,4.0,26804
北京,算法工程师,2-2.5万,['Python'],经验不限,硕士,全职,1,北京·昌平·北七家,2025/4/1,22500.0,False,硕士,,26805
北京,人因工程师ys,1.5-2.5万,"['Python', 'C++', 'Unity3D']",经验不限,硕士,全职,1,北京·海淀·青龙桥,2025/3/13,20000.0,False,硕士,,26466
北京,产品经理,1.4-1.9万,"['软件产品', 'AI产品', '数据产品']",5-10年,本科,全职,1,北京·海淀·中关村,2025/3/4,16500.0,False,本科,7.5,26586
北京,java开发工程师,1.2-2万,"['JavaScript', 'Spring']",3-5年,本科,全职,1,北京·海淀·西三旗,2025/3/31,16000.0,False,本科,4.0,26553
北京,AI开发工程师,2-2.5万,['大模型算法'],1-3年,本科,全职,1,北京·西城·金融街,2024/11/4,22500.0,False,本科,2.0,26605
北京,机器视觉算法工程师,1.2-2万,['机器人'],经验不限,本科,全职,1,北京·丰台·看丹,2025/3/17,16000.0,False,本科,,26806
北京,nlp算法工程师/语言算法工程师,1.8-2.3万,"['语义分析', '序列标注', '文本分析', 'PyTorch', 'TensorFlow', 'LSTM', 'Python', 'NLP', '数据标注', '数据自动化工具']",1-3年,本科,全职,1,北京·丰台·石榴庄,2025/3/18,20500.0,False,本科,2.0,26807
北京,算法工程师-安全技术（出行）,2.6-3.5万·16薪,"['机器学习', '多模态算法', '大模型算法', '自然语言处理', '智能驾驶', 'Python', 'linux', 'GBDT', 'TRAMSFORMER', 'Spark']",1-3年,本科,全职,1,北京·海淀·马连洼,2024/12/10,30500.0,False,本科,2.0,26742
北京,算法实习生,150-300元/天,"['可转正', '实习证明', '深度学习', '大模型算法', '多模态算法', '自然语言处理', 'PyTorch', 'Python']",无经验,硕士,实习,2,北京·海淀·紫竹院,2025/3/21,4893.0,False,硕士,0.0,26808
北京,技术总监,4-5万,,5-10年,本科,全职,1,北京·朝阳·酒仙桥,2025/3/19,45000.0,False,本科,7.5,26726
北京,大语言模型项目经理(J15732),3-6万·13薪,"['大语言模型', '大模型', 'RAG', 'Embedding']",经验不限,硕士,全职,1,北京·朝阳·建外,2025/3/24,45000.0,False,硕士,,26809
北京,销售工程师,1-2万,,5-10年,本科,全职,1,北京·朝阳·东湖,2025/3/12,15000.0,False,本科,7.5,26810
北京,大模型应用开发工程师,1-2万,,1-3年,硕士,全职,1,北京·西城·新街口,2025/2/19,15000.0,False,硕士,2.0,26811
北京,空间计算开发工程师,2.7-4万,['深度学习'],1-3年,本科,全职,10,北京·朝阳·和平街,2024/6/15,33500.0,False,本科,2.0,26477
北京,ros软件工程师,2.5-4万,,3-5年,本科,全职,1,北京·海淀,2025/3/15,32500.0,False,本科,4.0,26501
北京,大模型应用算法工程师,面议,,1-3年,本科,全职,1,北京,2025/3/31,,False,本科,2.0,26754
北京,研发项目经理,9000-18000元,"['系统集成项目', 'PMP']",1-3年,本科,全职,5,北京·海淀·上地,2025/3/13,13500.0,False,本科,2.0,26504
北京,C++开发工程师,1.5-2.5万,"['图形图像处理', '图像识别']",1-3年,本科,全职,1,北京·海淀·海淀街道,2025/4/1,20000.0,False,本科,2.0,26812
北京,AI算法工程师-上海/北京,1.2-2.1万,"['图像识别产品', '机器人']",1-3年,本科,全职,1,北京·东城·东华门,2025/2/26,16500.0,False,本科,2.0,26509
北京,大模型资深算法工程师,面议,,3-5年,硕士,全职,4,北京·朝阳·东湖,2025/3/10,,False,硕士,4.0,26754
北京,非标自动化设备销售,6000-12000元,,1-3年,大专,全职,3,北京·昌平·马池口,2025/3/24,9000.0,False,大专,2.0,26813
北京,大模型算法工程师（YFZX）,2.5-4万,"['深度学习', '机器学习', '大模型算法', 'Transformer', '自然语言处理']",1-3年,硕士,全职,2,北京·海淀·中关村,2025/3/21,32500.0,False,硕士,2.0,26814
北京,新能源功率预测与电价交易算法工程师,2.6-4.5万·13薪,"['深度学习', '机器学习', 'Transformer', 'LSTM', '大模型算法', '风功率预测', '电力交易']",经验不限,博士,全职,1,北京·海淀·上地,2024/12/17,35500.0,False,博士,,26797
北京,算法工程师,1.4-2.2万·14薪,"['深度学习', '机器学习', '图像算法', 'PyTorch', 'TensorFlow', 'C++']",1-3年,本科,全职,3,北京·朝阳·朝外,2025/3/7,18000.0,False,本科,2.0,26443
北京,图像数据预处理工程师,200-250元/天,"['可转正', 'C++', 'Python', '图像处理', '深度学习']",无经验,本科,实习,1,北京·丰台·看丹,2025/2/10,4893.0,False,本科,0.0,26815
北京,软件工程师C++,2-4万·14薪,['C++'],3-5年,本科,全职,1,北京·海淀·海淀街道,2024/11/1,30000.0,False,本科,4.0,26666
北京,电力现货市场算法工程师,2-3万,"['Python', '电力现货市场算法', '电力市场']",3-5年,本科,全职,1,北京·海淀,2025/3/31,25000.0,False,本科,4.0,26816
北京,项目经理,1-1.5万,['一级建造师（机电方向）'],1-3年,本科,全职,6,北京·丰台·看丹,2025/2/13,12500.0,False,本科,2.0,26600
北京,机器视觉算法工程师,1.5-3万,"['视觉', '识别']",经验不限,硕士,全职,1,北京·海淀·学院路,2024/8/29,22500.0,False,硕士,,26817
北京,大模型算法工程师,3-4万,"['大模型算法', 'GPT', 'LoRa', 'FLASH ATTENTION']",5-10年,本科,全职,1,北京·海淀·甘家口,2025/3/25,35000.0,False,本科,7.5,26818
北京,综合部助理,4000-6000元·14薪,"['内勤管理', '固定资产管理', '采购事务']",1-3年,大专,全职,1,北京·顺义,2025/3/27,5000.0,False,大专,2.0,26706
北京,AI工程师（手术影像与视频分析）,1.8-3.5万·14薪,"['AI机器人训练', '手术规划', '手术视频分析', 'AI算法']",3-5年,硕士,全职,999,北京·海淀·中关村,2025/2/14,26500.0,False,硕士,4.0,26819
北京,销售主管（北京）,8000-12000元,['民办医院'],3-5年,大专,全职,1,北京·海淀·紫竹院,2024/11/22,10000.0,False,大专,4.0,26820
北京,图像算法工程师,1-2万·13薪,"['机器人', '图像识别产品', '智慧交通']",经验不限,硕士,全职,6,北京·丰台·看丹,2025/3/31,15000.0,False,硕士,,26723
北京,算法研究员,2.5-5万,"['大模型算法', 'NLP']",经验不限,博士,全职,3,北京·海淀·海淀街道,2025/3/31,37500.0,False,博士,,26821
北京,电力气象功率预测,2-4万,,经验不限,本科,全职,1,北京·东城·建国门,2025/2/17,30000.0,False,本科,,26822
北京,大模型应用研究工程师,2-3万,['文本分析'],1-3年,本科,全职,2,北京·朝阳·亚运村,2025/3/31,25000.0,False,本科,2.0,26780
北京,大模型应用算法工程师,面议,,1-3年,硕士,全职,2,北京,2025/4/1,,False,硕士,2.0,26754
北京,垂直财税大模型总监（数字票证） (MJ002787),4-8万,"['机器学习', '大模型算法']",5-10年,硕士,全职,1,北京·海淀·马连洼,2025/2/28,60000.0,True,硕士,7.5,26823
北京,大模型技术专家,1.8-3.5万,"['机器学习', '图像算法', '深度学习']",1-3年,硕士,全职,1,北京·丰台·看丹,2025/2/27,26500.0,False,硕士,2.0,26824
北京,大模型开发工程师,2-4万,"['大模型算法', '多模态算法', 'PyTorch', 'paddlepaddle', '搜索/推荐算法', '自然语言处理', 'Python', 'C++', 'Java', '开源大模型', 'TensorFlow']",3-5年,本科,全职,1,北京·海淀·海淀街道,2025/4/1,30000.0,False,本科,4.0,26825
北京,感知算法实习生,200-400元/天,"['可转正', '实习证明', '感知算法']",无经验,本科,实习,2,北京·海淀·上地,2025/2/28,6525.0,False,本科,0.0,26501
北京,系统调试试验工程师,6000-10000元,['安装调试'],经验不限,大专,全职,1,北京·东城·和平里,2025/3/25,8000.0,False,大专,,26757
北京,算法开发工程师,2.4-4.5万,,经验不限,本科,全职,6,北京·海淀·中关村,2025/2/8,34500.0,False,本科,,26409
北京,音频算法研发工程师,1.5-3万,"['音频算法', '信号处理', '机器学习', '深度学习']",经验不限,硕士,全职,1,北京·朝阳,2025/3/4,22500.0,False,硕士,,26761
北京,弱电智能化CAD工程师,7000-10000元,"['CAD', '工程设计', '室内设计', '电气设计']",1-3年,大专,全职,2,北京·海淀·苏家坨,2024/10/18,8500.0,False,大专,2.0,26826
北京,商务经理,1.5-2.5万,"['渠道合作', '商务合作', '投标竞标', '企业客户', '政府客户', 'KA大客户']",3-5年,本科,全职,1,北京·朝阳·酒仙桥,2024/11/15,20000.0,False,本科,4.0,26726
北京,电气工程师,5000-10000元·14薪,"['触摸屏', 'PLC', '西门子PLC', 'PLC程序设计', 'AutoCAD', '机器人', '电气维修维护', '电气安装调试']",3-5年,大专,全职,2,北京·顺义,2025/3/3,7500.0,False,大专,4.0,26706
北京,深度学习/机器学习算法工程师,1.5-2.5万,,1-3年,本科,全职,1,北京·西城·展览路,2025/2/28,20000.0,False,本科,2.0,26618
北京,AI工程师实习生（150-200元/天）,4000-5000元,,经验不限,本科,全职,3,北京·丰台·看丹,2025/2/25,4500.0,False,本科,,26827
北京,大模型算法工程师,1.5-2.5万,"['多模态算法', '大模型算法', 'Python', 'PyTorch', 'OpenCV', '自然语言处理', '知识图谱', 'GPT', 'BERT', 'ALIGN', 'BLIP']",无经验,硕士,全职,5,北京·海淀·温泉,2024/10/25,20000.0,False,硕士,0.0,26720
北京,大模型研究算法专家,面议,,1-3年,硕士,全职,3,北京,2025/4/1,,False,硕士,2.0,26754
北京,AI大模型开发经理,2-2.5万,"['大模型算法', '强化学习 ', '机器学习']",3-5年,本科,全职,1,北京·丰台·玉泉营,2025/3/7,22500.0,False,本科,4.0,26704
北京,高级算法经理（医疗AI）,2.5-4万,['深度学习'],3-5年,硕士,全职,1,北京·朝阳·呼家楼,2025/2/27,32500.0,False,硕士,4.0,26774
北京,页面理解高级算法工程师,面议,,3-5年,本科,全职,2,北京,2025/4/1,,False,本科,4.0,26754
北京,机器人电气工程师,1-1.5万,"['设计', '安装/调试', '电路设计', '线路设计', '电机', '传感器']",1-3年,大专,全职,1,北京·朝阳·酒仙桥,2024/12/23,12500.0,False,大专,2.0,26734
北京,图像算法工程师,1.5-2.5万,"['图像识别产品', '人脸识别产品', '智能硬件', 'C++', 'Python']",无经验,硕士,全职,1,北京·海淀·温泉,2025/4/1,20000.0,False,硕士,0.0,26720
北京,法律知识工程师（大模型方向）(J10890),8000-11000元,"['公司', '非销售性质', 'A类法律职业资格证', '法律科技公司']",经验不限,本科,全职,2,北京·海淀,2025/2/21,9500.0,False,本科,,26828
北京,AI开发实习生,100-150元/天,,无经验,本科,实习,1,北京·西城·金融街,2025/2/26,2718.0,False,本科,0.0,26605
北京,区域销售负责人,2-3万,"['华北大区', '面销/陌拜', '渠道销售', '企业客户', '政府客户']",3-5年,本科,全职,1,北京·西城·广安门内,2025/3/14,25000.0,False,本科,4.0,26829
北京,算法技术支持工程师,1-2万·14薪,['技术支持'],3-5年,本科,全职,2,北京·朝阳·朝外,2024/10/21,15000.0,False,本科,4.0,26443
北京,大模型研发工程师,1.5-3万,"['数据治理', '语料标注', '模型训练']",5-10年,硕士,全职,2,北京·昌平,2024/12/10,22500.0,False,硕士,7.5,26639
北京,ai算法工程师,1.9-2.4万,"['图像算法', '机器视觉', '智能巡检']",3-5年,本科,全职,1,北京·丰台·看丹,2025/3/17,21500.0,False,本科,4.0,26830
北京,进站博士（AI/大模型）,2.5-5万,"['文本挖掘', '文本分析', '图片识别', 'PyTorch', 'Theano', 'TensorFlow']",经验不限,博士,全职,1,北京·海淀·紫竹院,2025/2/12,37500.0,False,博士,,26585
北京,评估方法模型设计开发工程师（评估数据研究部）,1.5-2.7万,"['自然语言处理', '机器视觉', '知识图谱', '机器学习', 'Python', 'PyTorch', 'TensorFlow', '逻辑回归', 'SVM', 'XGBoost', 'C++', 'Java']",经验不限,硕士,全职,1,北京·海淀·四季青,2025/2/18,21000.0,False,硕士,,26467
北京,AI大模型性能优化工程师(A77684),2-3万·14薪,"['大模型算法', 'TensorFlow', 'PyTorch']",3-5年,硕士,全职,1,北京·东城·永定门外,2025/2/26,25000.0,False,硕士,4.0,26662
北京,算法工程师,1.5-1.8万,"['机器学习', '深度学习', 'K-means算法', '随机森林', 'PyTorch', 'Python']",经验不限,硕士,全职,2,北京·朝阳·香河园,2025/2/27,16500.0,False,硕士,,26508
北京,软件渠道销售,6000-10000元,"['面销/陌拜', '网络销售', '电话销售']",1年以下,大专,全职,1,北京·海淀·马连洼,2025/3/10,8000.0,False,大专,,26499
北京,硬件部经理（嵌入式方向）,2-3万,"['机器人', '嵌入式硬件开发']",3-5年,本科,全职,1,北京·海淀·上地,2025/3/14,25000.0,False,本科,4.0,26672
北京,光学工程师,2-4万,"['光模块', '镜头']",3-5年,本科,全职,1,北京·朝阳,2025/3/17,30000.0,False,本科,4.0,26751
北京,ai算法工程师,1.5-2.5万,"['自然语言处理', 'Transformer', 'Python', 'Java', 'PyTorch', 'TensorFlow', '图像算法', '语音识别', '大模型算法', 'GPT', '机器视觉', '知识图谱']",3-5年,本科,全职,1,北京·通州·台湖,2025/3/15,20000.0,False,本科,4.0,26728
北京,电话销售专员,6000-12000元,"['企业客户', '政府客户', '院校客户']",1-3年,大专,全职,1,北京·海淀·海淀街道,2025/3/27,9000.0,False,大专,2.0,26512
